snapshot_date,site_id,sku,quantity_on_hand,min_level,max_level
2025-09-30,S06,LUBE-0120,84,31,103
2025-10-31,S01,LUBE-0001,135,18,153
2025-10-31,S02,LUBE-0001,143,26,168
2025-10-31,S03,LUBE-0001,37,5,48
2025-10-31,S04,LUBE-0001,45,6,130
2025-10-31,S06,LUBE-0001,143,40,194
2025-10-31,S01,LUBE-0002,56,38,106
2025-10-31,S03,LUBE-0002,29,18,97
2025-10-31,S04,LUBE-0002,54,11,103
2025-10-31,S05,LUBE-0002,60,10,123
2025-10-31,S06,LUBE-0002,56,20,89
2025-10-31,S01,FEED-0003,57,31,86
2025-10-31,S02,FEED-0003,85,29,106
2025-10-31,S02,SEED-0004,48,13,58
2025-10-31,S03,SEED-0004,61,38,96
2025-10-31,S05,SEED-0004,110,40,164
2025-10-31,S06,SEED-0004,14,8,64
2025-10-31,S01,TIRE-0005,165,31,181
2025-10-31,S03,TIRE-0005,32,15,155
2025-10-31,S05,TIRE-0005,26,31,168
2025-10-31,S06,TIRE-0005,74,7,89
2025-10-31,S01,HDWR-0006,136,18,152
2025-10-31,S02,HDWR-0006,26,16,51
2025-10-31,S03,HDWR-0006,36,9,79
2025-10-31,S04,HDWR-0006,33,18,66
2025-10-31,S05,HDWR-0006,56,36,120
2025-10-31,S06,HDWR-0006,43,26,67
2025-10-31,S01,SEED-0007,36,5,105
2025-10-31,S02,SEED-0007,41,19,54
2025-10-31,S03,SEED-0007,92,6,150
2025-10-31,S05,SEED-0007,66,38,113
2025-10-31,S06,SEED-0007,157,18,138
2025-10-31,S01,TIRE-0008,8,14,51
2025-10-31,S03,TIRE-0008,40,6,63
2025-10-31,S05,TIRE-0008,4,22,87
2025-10-31,S01,TIRE-0009,49,28,60
2025-10-31,S02,TIRE-0009,76,11,133
2025-10-31,S03,TIRE-0009,98,39,198
2025-10-31,S04,TIRE-0009,44,13,47
2025-10-31,S05,TIRE-0009,85,20,154
2025-10-31,S06,TIRE-0009,98,20,118
2025-10-31,S02,LUBE-0010,44,16,61
2025-10-31,S03,LUBE-0010,55,7,54
2025-10-31,S04,LUBE-0010,68,11,133
2025-10-31,S01,HDWR-0011,50,15,107
2025-10-31,S02,HDWR-0011,71,30,167
2025-10-31,S04,HDWR-0011,163,23,163
2025-10-31,S02,TIRE-0012,17,8,64
2025-10-31,S05,TIRE-0012,158,30,149
2025-10-31,S02,SEED-0013,129,28,186
2025-10-31,S04,SEED-0013,161,17,153
2025-10-31,S06,SEED-0013,20,12,108
2025-10-31,S01,FEED-0014,133,26,180
2025-10-31,S02,FEED-0014,51,18,111
2025-10-31,S03,FEED-0014,66,36,83
2025-10-31,S04,FEED-0014,80,32,92
2025-10-31,S05,FEED-0014,96,33,182
2025-10-31,S01,FUEL-0015,52,35,77
2025-10-31,S02,FUEL-0015,90,10,159
2025-10-31,S03,FUEL-0015,54,17,115
2025-10-31,S04,FUEL-0015,85,8,122
2025-10-31,S05,FUEL-0015,39,15,112
2025-10-31,S01,FEED-0016,82,22,85
2025-10-31,S02,FEED-0016,100,37,142
2025-10-31,S04,FEED-0016,67,34,80
2025-10-31,S05,FEED-0016,148,30,138
2025-10-31,S06,FEED-0016,101,31,173
2025-10-31,S01,FUEL-0017,64,31,131
2025-10-31,S02,FUEL-0017,122,19,145
2025-10-31,S03,FUEL-0017,113,5,163
2025-10-31,S04,FUEL-0017,57,35,68
2025-10-31,S06,FUEL-0017,48,15,73
2025-10-31,S01,HDWR-0018,56,30,71
2025-10-31,S05,HDWR-0018,34,12,42
2025-10-31,S04,FUEL-0019,87,13,81
2025-10-31,S05,FUEL-0019,41,17,164
2025-10-31,S01,SEED-0020,89,36,110
2025-10-31,S04,SEED-0020,21,8,41
2025-10-31,S01,TIRE-0021,74,25,96
2025-10-31,S03,TIRE-0021,80,13,112
2025-10-31,S05,TIRE-0021,147,38,171
2025-10-31,S06,TIRE-0021,130,37,195
2025-10-31,S01,HDWR-0022,69,21,167
2025-10-31,S02,HDWR-0022,17,15,48
2025-10-31,S03,HDWR-0022,27,16,164
2025-10-31,S04,HDWR-0022,110,22,132
2025-10-31,S06,HDWR-0022,46,16,50
2025-10-31,S01,FUEL-0023,23,32,95
2025-10-31,S02,FUEL-0023,137,15,170
2025-10-31,S04,FUEL-0023,165,17,172
2025-10-31,S04,TIRE-0024,43,7,125
2025-10-31,S05,TIRE-0024,100,31,145
2025-10-31,S06,TIRE-0024,58,19,79
2025-10-31,S02,FUEL-0025,118,16,161
2025-10-31,S03,FUEL-0025,153,29,139
2025-10-31,S05,FUEL-0025,64,21,135
2025-10-31,S02,LUBE-0026,13,19,160
2025-10-31,S03,LUBE-0026,104,28,104
2025-10-31,S05,LUBE-0026,49,40,87
2025-10-31,S06,LUBE-0026,44,17,114
2025-10-31,S01,LUBE-0027,61,26,93
2025-10-31,S02,LUBE-0027,38,22,89
2025-10-31,S03,LUBE-0027,98,8,128
2025-10-31,S05,LUBE-0027,67,37,70
2025-10-31,S06,LUBE-0027,58,29,88
2025-10-31,S01,FUEL-0028,159,35,163
2025-10-31,S03,FUEL-0028,76,26,130
2025-10-31,S04,FUEL-0028,42,15,80
2025-10-31,S01,FEED-0029,47,32,178
2025-10-31,S02,FEED-0029,47,28,84
2025-10-31,S04,FEED-0029,2,5,115
2025-10-31,S05,FEED-0029,53,6,95
2025-10-31,S06,FEED-0029,59,16,61
2025-10-31,S06,HDWR-0030,64,16,89
2025-10-31,S02,LUBE-0031,64,5,85
2025-10-31,S03,LUBE-0031,61,35,195
2025-10-31,S01,FEED-0032,0,15,153
2025-10-31,S02,FEED-0032,118,30,105
2025-10-31,S03,FEED-0032,148,13,133
2025-10-31,S04,FEED-0032,45,19,179
2025-10-31,S05,FEED-0032,54,35,87
2025-10-31,S06,FEED-0032,48,16,59
2025-10-31,S01,FEED-0033,45,17,82
2025-10-31,S03,FEED-0033,79,38,191
2025-10-31,S06,FEED-0033,54,18,94
2025-10-31,S02,LUBE-0034,60,30,74
2025-10-31,S03,LUBE-0035,33,5,62
2025-10-31,S04,LUBE-0035,19,7,54
2025-10-31,S05,LUBE-0035,68,8,151
2025-10-31,S06,LUBE-0035,3,7,102
2025-10-31,S01,LUBE-0036,32,5,76
2025-10-31,S02,LUBE-0036,173,18,137
2025-10-31,S04,LUBE-0036,64,5,129
2025-10-31,S02,LUBE-0037,83,40,101
2025-10-31,S03,LUBE-0037,44,21,96
2025-10-31,S01,HDWR-0038,22,20,52
2025-10-31,S03,HDWR-0038,50,11,129
2025-10-31,S04,HDWR-0038,77,40,193
2025-10-31,S05,HDWR-0038,43,24,79
2025-10-31,S01,LUBE-0039,57,29,88
2025-10-31,S02,LUBE-0039,101,17,147
2025-10-31,S06,LUBE-0039,93,17,128
2025-10-31,S01,FEED-0040,97,14,136
2025-10-31,S02,FEED-0040,42,6,121
2025-10-31,S03,FEED-0040,88,22,150
2025-10-31,S04,FEED-0040,56,33,68
2025-10-31,S06,FEED-0040,25,30,95
2025-10-31,S03,SEED-0041,105,24,130
2025-10-31,S04,SEED-0041,28,31,70
2025-10-31,S05,SEED-0041,15,38,166
2025-10-31,S06,SEED-0041,45,15,150
2025-10-31,S02,SEED-0042,98,40,157
2025-10-31,S03,SEED-0042,71,14,125
2025-10-31,S05,SEED-0042,35,30,101
2025-10-31,S06,SEED-0042,89,27,139
2025-10-31,S04,HDWR-0043,63,26,111
2025-10-31,S06,HDWR-0043,41,9,93
2025-10-31,S02,FEED-0044,109,35,151
2025-10-31,S05,FEED-0044,80,9,86
2025-10-31,S01,TIRE-0045,60,33,126
2025-10-31,S03,TIRE-0045,62,16,155
2025-10-31,S05,TIRE-0045,67,32,162
2025-10-31,S02,FUEL-0046,103,21,153
2025-10-31,S03,FUEL-0046,63,39,98
2025-10-31,S04,FUEL-0046,50,36,142
2025-10-31,S05,FUEL-0046,21,39,172
2025-10-31,S01,HDWR-0047,57,26,66
2025-10-31,S04,HDWR-0047,51,39,73
2025-10-31,S05,HDWR-0047,29,17,50
2025-10-31,S02,LUBE-0048,122,34,183
2025-10-31,S03,LUBE-0048,44,8,101
2025-10-31,S04,LUBE-0048,52,10,119
2025-10-31,S05,LUBE-0048,68,34,83
2025-10-31,S06,LUBE-0048,49,32,64
2025-10-31,S01,FUEL-0049,42,14,164
2025-10-31,S02,FUEL-0049,46,22,138
2025-10-31,S03,FUEL-0049,0,8,138
2025-10-31,S04,FUEL-0049,34,11,125
2025-10-31,S06,FUEL-0049,64,16,167
2025-10-31,S01,LUBE-0050,15,11,137
2025-10-31,S02,LUBE-0050,86,11,127
2025-10-31,S03,LUBE-0050,119,30,125
2025-10-31,S06,FUEL-0051,27,15,56
2025-10-31,S02,HDWR-0052,70,29,117
2025-10-31,S05,HDWR-0052,48,37,172
2025-10-31,S06,HDWR-0052,72,21,121
2025-10-31,S02,HDWR-0053,66,14,72
2025-10-31,S03,HDWR-0053,17,8,135
2025-10-31,S01,FEED-0054,72,24,86
2025-10-31,S05,FEED-0054,28,18,53
2025-10-31,S01,SEED-0055,113,26,135
2025-10-31,S02,SEED-0055,115,37,130
2025-10-31,S03,SEED-0055,75,40,96
2025-10-31,S05,SEED-0055,35,5,56
2025-10-31,S04,SEED-0056,42,30,61
2025-10-31,S05,SEED-0056,32,16,89
2025-10-31,S06,SEED-0056,76,33,89
2025-10-31,S02,FEED-0057,134,25,139
2025-10-31,S03,FEED-0057,34,5,84
2025-10-31,S04,FEED-0057,202,39,175
2025-10-31,S05,FEED-0057,47,22,66
2025-10-31,S06,FEED-0057,95,30,110
2025-10-31,S03,HDWR-0058,18,7,100
2025-10-31,S04,HDWR-0058,100,31,176
2025-10-31,S05,HDWR-0058,50,10,99
2025-10-31,S01,HDWR-0059,105,22,112
2025-10-31,S02,HDWR-0059,122,21,172
2025-10-31,S04,HDWR-0059,57,27,77
2025-10-31,S05,HDWR-0059,73,17,138
2025-10-31,S06,HDWR-0059,101,12,150
2025-10-31,S01,HDWR-0060,42,10,60
2025-10-31,S03,HDWR-0060,68,31,84
2025-10-31,S04,HDWR-0060,99,30,104
2025-10-31,S05,HDWR-0060,58,39,176
2025-10-31,S03,TIRE-0061,159,35,166
2025-10-31,S04,TIRE-0061,42,27,59
2025-10-31,S05,TIRE-0061,78,23,105
2025-10-31,S01,SEED-0062,76,22,107
2025-10-31,S03,SEED-0062,119,37,111
2025-10-31,S04,SEED-0062,138,30,188
2025-10-31,S01,SEED-0063,55,38,68
2025-10-31,S03,SEED-0063,48,27,79
2025-10-31,S04,SEED-0063,113,8,145
2025-10-31,S04,TIRE-0064,178,26,180
2025-10-31,S05,TIRE-0064,25,11,78
2025-10-31,S01,LUBE-0065,84,23,182
2025-10-31,S03,LUBE-0065,88,40,74
2025-10-31,S04,LUBE-0065,125,24,129
2025-10-31,S05,LUBE-0065,40,13,73
2025-10-31,S06,LUBE-0065,99,39,115
2025-10-31,S01,FUEL-0066,54,40,77
2025-10-31,S02,FUEL-0066,78,16,89
2025-10-31,S03,FUEL-0066,115,15,136
2025-10-31,S05,FUEL-0066,21,6,159
2025-10-31,S06,FUEL-0066,147,12,162
2025-10-31,S01,HDWR-0067,29,28,72
2025-10-31,S02,HDWR-0067,52,7,104
2025-10-31,S03,HDWR-0067,111,34,140
2025-10-31,S04,HDWR-0067,127,30,123
2025-10-31,S05,HDWR-0067,39,28,70
2025-10-31,S06,HDWR-0067,3,5,45
2025-10-31,S02,LUBE-0068,13,20,174
2025-10-31,S04,LUBE-0068,32,6,37
2025-10-31,S05,LUBE-0068,43,10,146
2025-10-31,S06,LUBE-0068,9,20,132
2025-10-31,S01,FUEL-0069,45,20,150
2025-10-31,S02,FUEL-0069,34,29,118
2025-10-31,S03,FUEL-0069,21,7,67
2025-10-31,S04,FUEL-0069,83,5,157
2025-10-31,S06,FUEL-0069,69,27,88
2025-10-31,S02,FEED-0070,67,36,118
2025-10-31,S03,FEED-0070,91,33,85
2025-10-31,S04,FEED-0070,75,36,146
2025-10-31,S06,FEED-0070,166,28,159
2025-10-31,S01,SEED-0071,46,32,68
2025-10-31,S02,SEED-0071,46,8,52
2025-10-31,S04,SEED-0071,24,17,139
2025-10-31,S05,SEED-0071,23,9,62
2025-10-31,S03,FUEL-0072,41,25,130
2025-10-31,S05,FUEL-0072,149,35,181
2025-10-31,S06,FUEL-0072,50,17,177
2025-10-31,S03,TIRE-0073,48,28,90
2025-10-31,S04,TIRE-0073,45,27,128
2025-10-31,S06,TIRE-0073,39,26,115
2025-10-31,S04,FEED-0074,38,20,71
2025-10-31,S05,FEED-0074,28,12,107
2025-10-31,S01,FEED-0075,52,21,62
2025-10-31,S03,FEED-0075,109,40,125
2025-10-31,S05,FEED-0075,45,12,46
2025-10-31,S06,FEED-0075,93,37,135
2025-10-31,S01,TIRE-0076,45,12,126
2025-10-31,S03,TIRE-0076,112,17,151
2025-10-31,S04,TIRE-0076,15,18,55
2025-10-31,S05,TIRE-0076,42,30,64
2025-10-31,S06,TIRE-0076,136,35,175
2025-10-31,S01,TIRE-0077,85,24,120
2025-10-31,S03,TIRE-0077,38,13,58
2025-10-31,S04,TIRE-0077,54,23,124
2025-10-31,S05,TIRE-0077,31,8,68
2025-10-31,S06,TIRE-0077,22,16,144
2025-10-31,S01,SEED-0078,68,19,146
2025-10-31,S02,SEED-0078,99,28,162
2025-10-31,S03,SEED-0078,32,7,44
2025-10-31,S06,SEED-0078,30,36,72
2025-10-31,S02,FUEL-0079,75,17,135
2025-10-31,S04,FUEL-0079,76,35,190
2025-10-31,S05,FUEL-0079,77,20,157
2025-10-31,S01,FUEL-0080,13,16,57
2025-10-31,S02,FUEL-0080,34,38,146
2025-10-31,S03,FUEL-0080,182,36,179
2025-10-31,S04,FUEL-0080,109,11,129
2025-10-31,S05,FUEL-0080,21,17,102
2025-10-31,S02,FEED-0081,34,7,59
2025-10-31,S06,FEED-0081,38,14,57
2025-10-31,S01,SEED-0082,144,21,179
2025-10-31,S02,SEED-0082,41,15,59
2025-10-31,S06,SEED-0082,75,13,150
2025-10-31,S01,HDWR-0083,26,7,50
2025-10-31,S02,HDWR-0083,138,29,176
2025-10-31,S04,HDWR-0083,54,38,70
2025-10-31,S05,HDWR-0083,82,34,124
2025-10-31,S01,TIRE-0084,51,37,87
2025-10-31,S02,TIRE-0084,88,33,101
2025-10-31,S05,TIRE-0084,183,11,132
2025-10-31,S06,TIRE-0084,8,11,89
2025-10-31,S02,FEED-0085,32,6,42
2025-10-31,S04,FEED-0085,126,35,180
2025-10-31,S01,TIRE-0086,40,28,74
2025-10-31,S02,TIRE-0086,118,38,197
2025-10-31,S03,TIRE-0086,50,33,92
2025-10-31,S05,TIRE-0086,66,21,70
2025-10-31,S01,TIRE-0087,153,31,172
2025-10-31,S02,TIRE-0087,31,5,62
2025-10-31,S04,TIRE-0087,41,11,109
2025-10-31,S06,TIRE-0087,37,7,64
2025-10-31,S01,HDWR-0088,36,23,60
2025-10-31,S02,HDWR-0088,90,17,97
2025-10-31,S03,HDWR-0088,22,8,53
2025-10-31,S04,HDWR-0088,49,34,74
2025-10-31,S05,HDWR-0088,121,13,168
2025-10-31,S06,HDWR-0088,38,10,147
2025-10-31,S01,TIRE-0089,26,8,66
2025-10-31,S02,TIRE-0089,40,32,107
2025-10-31,S04,TIRE-0089,116,35,143
2025-10-31,S05,TIRE-0089,98,35,160
2025-10-31,S06,TIRE-0089,51,40,112
2025-10-31,S01,LUBE-0090,29,8,141
2025-10-31,S02,LUBE-0090,38,24,84
2025-10-31,S03,LUBE-0090,90,28,113
2025-10-31,S05,LUBE-0090,104,33,161
2025-10-31,S06,LUBE-0090,68,7,83
2025-10-31,S03,FUEL-0091,8,22,164
2025-10-31,S04,FUEL-0091,37,10,41
2025-10-31,S05,FUEL-0091,70,36,115
2025-10-31,S06,FUEL-0091,27,34,127
2025-10-31,S01,LUBE-0092,85,14,107
2025-10-31,S02,LUBE-0092,31,8,68
2025-10-31,S03,LUBE-0092,39,34,154
2025-10-31,S04,LUBE-0092,39,20,57
2025-10-31,S05,LUBE-0092,31,6,55
2025-10-31,S06,LUBE-0092,110,23,181
2025-10-31,S03,HDWR-0093,77,15,129
2025-10-31,S04,HDWR-0093,26,34,108
2025-10-31,S06,HDWR-0093,118,20,149
2025-10-31,S03,HDWR-0094,105,27,148
2025-10-31,S06,HDWR-0094,15,14,45
2025-10-31,S01,FEED-0095,4,37,151
2025-10-31,S03,FEED-0095,84,29,102
2025-10-31,S06,FEED-0095,84,20,136
2025-10-31,S01,SEED-0096,61,26,137
2025-10-31,S02,SEED-0096,120,16,132
2025-10-31,S03,SEED-0096,26,8,48
2025-10-31,S04,SEED-0096,135,18,137
2025-10-31,S05,SEED-0096,27,37,104
2025-10-31,S03,FEED-0097,41,16,91
2025-10-31,S05,FEED-0097,40,19,77
2025-10-31,S06,FEED-0097,62,26,71
2025-10-31,S02,SEED-0098,96,9,148
2025-10-31,S06,SEED-0098,52,9,82
2025-10-31,S02,LUBE-0099,120,24,179
2025-10-31,S03,LUBE-0099,115,20,167
2025-10-31,S04,LUBE-0099,48,37,125
2025-10-31,S05,LUBE-0099,138,31,190
2025-10-31,S03,SEED-0100,61,34,87
2025-10-31,S05,SEED-0100,41,16,73
2025-10-31,S06,SEED-0100,84,6,131
2025-10-31,S03,FUEL-0101,38,30,61
2025-10-31,S04,FUEL-0101,80,30,90
2025-10-31,S06,FUEL-0101,97,23,177
2025-10-31,S01,FEED-0102,27,11,114
2025-10-31,S02,FEED-0102,55,22,103
2025-10-31,S04,FEED-0102,156,31,189
2025-10-31,S06,FEED-0102,130,28,174
2025-10-31,S01,HDWR-0103,22,28,101
2025-10-31,S03,HDWR-0103,175,37,186
2025-10-31,S04,HDWR-0103,141,27,150
2025-10-31,S05,HDWR-0103,60,22,69
2025-10-31,S06,HDWR-0103,93,10,123
2025-10-31,S02,FEED-0104,24,15,89
2025-10-31,S04,FEED-0104,38,15,160
2025-10-31,S06,FEED-0104,35,23,110
2025-10-31,S01,TIRE-0105,167,25,171
2025-10-31,S04,TIRE-0105,79,28,143
2025-10-31,S06,TIRE-0105,62,34,104
2025-10-31,S01,FEED-0106,117,29,175
2025-10-31,S02,FEED-0106,20,29,79
2025-10-31,S03,FEED-0106,48,13,126
2025-10-31,S04,FEED-0106,41,8,116
2025-10-31,S05,FEED-0106,126,19,121
2025-10-31,S06,FEED-0106,62,6,63
2025-10-31,S01,HDWR-0107,37,17,60
2025-10-31,S03,HDWR-0107,11,20,113
2025-10-31,S04,HDWR-0107,47,40,174
2025-10-31,S05,HDWR-0107,98,38,171
2025-10-31,S06,HDWR-0107,73,22,83
2025-10-31,S01,SEED-0108,19,10,86
2025-10-31,S03,SEED-0108,77,5,100
2025-10-31,S04,SEED-0108,75,30,68
2025-10-31,S05,SEED-0108,51,31,75
2025-10-31,S06,SEED-0108,94,24,119
2025-10-31,S02,FUEL-0109,62,29,125
2025-10-31,S03,FUEL-0109,134,5,140
2025-10-31,S04,FUEL-0109,88,7,129
2025-10-31,S06,FUEL-0109,142,10,126
2025-10-31,S02,HDWR-0110,65,34,90
2025-10-31,S03,HDWR-0110,93,22,161
2025-10-31,S05,HDWR-0110,37,30,118
2025-10-31,S01,SEED-0111,26,7,53
2025-10-31,S02,SEED-0111,26,21,175
2025-10-31,S03,SEED-0111,69,26,182
2025-10-31,S04,SEED-0111,41,19,132
2025-10-31,S05,SEED-0111,50,22,80
2025-10-31,S06,SEED-0111,65,11,171
2025-10-31,S01,LUBE-0112,41,27,66
2025-10-31,S02,LUBE-0112,78,31,101
2025-10-31,S03,LUBE-0112,76,5,118
2025-10-31,S04,LUBE-0112,69,31,184
2025-10-31,S05,LUBE-0112,0,12,156
2025-10-31,S06,LUBE-0112,67,39,83
2025-10-31,S01,HDWR-0113,105,20,110
2025-10-31,S02,HDWR-0113,69,37,93
2025-10-31,S03,HDWR-0113,12,13,65
2025-10-31,S04,HDWR-0113,14,23,125
2025-10-31,S03,SEED-0114,25,6,147
2025-10-31,S05,SEED-0114,98,11,126
2025-10-31,S01,FEED-0115,242,34,165
2025-10-31,S02,FEED-0115,137,29,182
2025-10-31,S03,FEED-0115,41,12,75
2025-10-31,S04,FEED-0115,0,11,161
2025-10-31,S06,FEED-0115,118,25,181
2025-10-31,S01,FEED-0116,36,9,54
2025-10-31,S02,FEED-0116,21,23,69
2025-10-31,S03,FEED-0116,114,40,178
2025-10-31,S04,FEED-0116,73,27,152
2025-10-31,S01,FUEL-0117,19,36,178
2025-10-31,S03,FUEL-0117,11,12,62
2025-10-31,S04,FUEL-0117,69,29,82
2025-10-31,S06,FUEL-0117,69,25,92
2025-10-31,S01,SEED-0118,206,13,151
2025-10-31,S02,SEED-0118,69,31,171
2025-10-31,S03,SEED-0118,38,33,168
2025-10-31,S04,SEED-0118,24,5,48
2025-10-31,S05,SEED-0118,20,40,114
2025-10-31,S06,SEED-0118,51,5,101
2025-10-31,S03,TIRE-0119,68,32,131
2025-10-31,S04,TIRE-0119,45,35,75
2025-10-31,S03,LUBE-0120,28,9,133
2025-10-31,S04,LUBE-0120,52,8,55
2025-10-31,S05,LUBE-0120,11,5,155
2025-11-30,S05,LUBE-0001,65,23,112
2025-11-30,S06,LUBE-0001,88,6,66
2025-11-30,S02,LUBE-0002,26,13,93
2025-11-30,S03,LUBE-0002,75,20,138
2025-11-30,S04,LUBE-0002,78,19,99
2025-11-30,S05,LUBE-0002,24,21,115
2025-11-30,S06,LUBE-0002,44,13,71
2025-11-30,S01,FEED-0003,106,25,177
2025-11-30,S03,FEED-0003,126,23,150
2025-11-30,S05,FEED-0003,65,8,152
2025-11-30,S04,SEED-0004,53,40,126
2025-11-30,S01,TIRE-0005,40,26,83
2025-11-30,S02,TIRE-0005,3,7,43
2025-11-30,S04,TIRE-0005,50,14,152
2025-11-30,S01,HDWR-0006,28,19,64
2025-11-30,S03,HDWR-0006,76,38,107
2025-11-30,S01,SEED-0007,52,20,109
2025-11-30,S04,SEED-0007,93,29,117
2025-11-30,S06,SEED-0007,23,9,53
2025-11-30,S01,TIRE-0008,136,29,147
2025-11-30,S04,TIRE-0008,118,15,151
2025-11-30,S06,TIRE-0008,59,29,145
2025-11-30,S02,TIRE-0009,49,29,71
2025-11-30,S04,TIRE-0009,66,24,90
2025-11-30,S05,TIRE-0009,52,34,83
2025-11-30,S06,TIRE-0009,81,37,195
2025-11-30,S01,LUBE-0010,51,23,62
2025-11-30,S02,LUBE-0010,156,37,186
2025-11-30,S03,LUBE-0010,43,10,159
2025-11-30,S04,LUBE-0010,14,36,166
2025-11-30,S06,LUBE-0010,125,5,144
2025-11-30,S02,HDWR-0011,59,8,44
2025-11-30,S03,HDWR-0011,35,9,76
2025-11-30,S01,TIRE-0012,20,11,102
2025-11-30,S03,TIRE-0012,119,26,147
2025-11-30,S04,TIRE-0012,74,22,97
2025-11-30,S06,TIRE-0012,38,38,149
2025-11-30,S01,FEED-0014,18,21,96
2025-11-30,S02,FEED-0014,102,30,109
2025-11-30,S03,FEED-0014,48,25,82
2025-11-30,S04,FEED-0014,74,21,108
2025-11-30,S03,FUEL-0015,46,15,127
2025-11-30,S04,FUEL-0015,80,35,176
2025-11-30,S05,FUEL-0015,79,34,91
2025-11-30,S01,FEED-0016,78,37,138
2025-11-30,S02,FEED-0016,111,11,162
2025-11-30,S03,FEED-0016,119,14,159
2025-11-30,S05,FEED-0016,112,14,169
2025-11-30,S06,FEED-0016,154,39,193
2025-11-30,S01,FUEL-0017,63,17,108
2025-11-30,S02,FUEL-0017,113,33,164
2025-11-30,S04,FUEL-0017,92,13,78
2025-11-30,S05,FUEL-0017,106,33,174
2025-11-30,S01,HDWR-0018,31,6,44
2025-11-30,S04,HDWR-0018,54,26,73
2025-11-30,S05,HDWR-0018,76,22,115
2025-11-30,S01,FUEL-0019,124,32,124
2025-11-30,S02,FUEL-0019,92,7,131
2025-11-30,S03,FUEL-0019,46,21,56
2025-11-30,S04,FUEL-0019,38,29,65
2025-11-30,S05,FUEL-0019,21,13,45
2025-11-30,S01,SEED-0020,43,26,58
2025-11-30,S02,SEED-0020,75,16,173
2025-11-30,S03,SEED-0020,45,5,145
2025-11-30,S04,SEED-0020,0,14,89
2025-11-30,S05,SEED-0020,100,15,129
2025-11-30,S06,SEED-0020,44,17,70
2025-11-30,S04,TIRE-0021,30,14,59
2025-11-30,S01,HDWR-0022,32,15,56
2025-11-30,S03,HDWR-0022,127,24,140
2025-11-30,S04,HDWR-0022,71,34,111
2025-11-30,S05,HDWR-0022,105,10,102
2025-11-30,S06,HDWR-0022,17,10,67
2025-11-30,S01,FUEL-0023,178,7,167
2025-11-30,S02,FUEL-0023,56,15,101
2025-11-30,S03,FUEL-0023,49,39,78
2025-11-30,S04,FUEL-0023,75,34,108
2025-11-30,S05,FUEL-0023,82,19,83
2025-11-30,S01,TIRE-0024,84,25,148
2025-11-30,S02,TIRE-0024,77,34,124
2025-11-30,S04,TIRE-0024,33,13,155
2025-11-30,S05,TIRE-0024,107,40,194
2025-11-30,S06,TIRE-0024,39,36,126
2025-11-30,S02,FUEL-0025,104,28,179
2025-11-30,S04,FUEL-0025,6,10,64
2025-11-30,S05,FUEL-0025,40,26,58
2025-11-30,S06,FUEL-0025,42,18,149
2025-11-30,S01,LUBE-0026,77,15,129
2025-11-30,S04,LUBE-0026,43,27,151
2025-11-30,S05,LUBE-0026,146,14,140
2025-11-30,S06,LUBE-0026,20,20,123
2025-11-30,S01,LUBE-0027,58,17,92
2025-11-30,S02,LUBE-0027,0,33,106
2025-11-30,S03,LUBE-0027,37,17,49
2025-11-30,S05,LUBE-0027,115,24,131
2025-11-30,S06,LUBE-0027,34,5,41
2025-11-30,S03,FUEL-0028,54,16,89
2025-11-30,S04,FUEL-0028,119,13,171
2025-11-30,S06,FUEL-0028,73,17,114
2025-11-30,S01,FEED-0029,29,15,50
2025-11-30,S02,FEED-0029,149,21,124
2025-11-30,S04,FEED-0029,35,29,96
2025-11-30,S06,FEED-0029,27,24,127
2025-11-30,S01,HDWR-0030,62,36,155
2025-11-30,S02,HDWR-0030,85,36,177
2025-11-30,S03,HDWR-0030,93,21,78
2025-11-30,S05,HDWR-0030,50,33,86
2025-11-30,S03,LUBE-0031,9,12,142
2025-11-30,S04,LUBE-0031,48,21,121
2025-11-30,S05,LUBE-0031,22,29,132
2025-11-30,S06,LUBE-0031,50,29,144
2025-11-30,S01,FEED-0032,48,31,63
2025-11-30,S02,FEED-0032,71,14,115
2025-11-30,S03,FEED-0032,62,25,75
2025-11-30,S05,FEED-0032,86,14,161
2025-11-30,S06,FEED-0032,111,23,138
2025-11-30,S01,FEED-0033,19,24,130
2025-11-30,S03,FEED-0033,26,24,96
2025-11-30,S04,FEED-0033,85,25,112
2025-11-30,S05,FEED-0033,0,7,131
2025-11-30,S03,LUBE-0034,59,22,83
2025-11-30,S01,LUBE-0035,47,26,73
2025-11-30,S02,LUBE-0035,33,40,182
2025-11-30,S03,LUBE-0035,86,37,88
2025-11-30,S04,LUBE-0035,80,38,96
2025-11-30,S01,LUBE-0036,70,32,92
2025-11-30,S02,LUBE-0036,12,6,51
2025-11-30,S04,LUBE-0036,50,32,73
2025-11-30,S05,LUBE-0036,106,29,186
2025-11-30,S06,LUBE-0036,49,14,85
2025-11-30,S01,LUBE-0037,80,20,129
2025-11-30,S03,LUBE-0037,134,22,167
2025-11-30,S06,LUBE-0037,81,28,144
2025-11-30,S02,HDWR-0038,67,24,113
2025-11-30,S03,HDWR-0038,25,13,51
2025-11-30,S06,HDWR-0038,76,23,88
2025-11-30,S01,LUBE-0039,27,36,160
2025-11-30,S02,LUBE-0039,132,35,111
2025-11-30,S04,LUBE-0039,87,28,188
2025-11-30,S05,LUBE-0039,89,26,173
2025-11-30,S01,FEED-0040,106,25,175
